class_0_source_fc2_collect_0_dim,class_0_source_fc2_collect_1_dim,class_0_source_fc2_collect_2_dim,class_1_source_fc2_collect_0_dim,class_1_source_fc2_collect_1_dim,class_1_source_fc2_collect_2_dim,class_0_target_fc2_collect_0_dim,class_0_target_fc2_collect_1_dim,class_0_target_fc2_collect_2_dim,class_1_target_fc2_collect_0_dim,class_1_target_fc2_collect_1_dim,class_1_target_fc2_collect_2_dim
-1.46219003200531,-0.9039434194564819,-0.10731091350317001,0.2912450134754181,0.05775614082813263,0.05449985712766647,-0.2415747344493866,-0.4298175573348999,0.07175930589437485,0.5526028275489807,-0.09131517261266708,-0.05132787674665451
-1.4749705791473389,-1.1036959886550903,0.0060199350118637085,1.145311951637268,0.5781515836715698,-0.3366641104221344,0.36376574635505676,-0.1860285997390747,-0.36712586879730225,-0.006770797073841095,-0.03908396512269974,-0.06633824110031128
-2.4275245666503906,-0.515006959438324,-0.5428632497787476,0.5336596965789795,0.11917109787464142,-0.21869805455207825,0.3056263029575348,0.015576623380184174,-0.16783729195594788,0.4059320092201233,0.5127183198928833,-0.02197974920272827
-0.7575795650482178,-0.43370938301086426,0.14966008067131042,0.6862335205078125,0.03143497556447983,0.3667267858982086,0.2804076671600342,-0.13860735297203064,0.05725464969873428,0.6772077679634094,-0.055797554552555084,0.230400949716568
-0.4007754623889923,-0.6939935088157654,-0.045392803847789764,1.033652663230896,0.41058075428009033,-0.24548614025115967,0.04670780152082443,0.033682093024253845,-0.09492722153663635,-0.35518956184387207,-0.918308675289154,0.17662978172302246
-2.703282356262207,-0.8303508758544922,-1.0873708724975586,0.8944258093833923,0.3250463604927063,-0.09146347641944885,-0.36183056235313416,-0.4887256622314453,0.17247354984283447,0.7240930199623108,0.07452064752578735,0.3169308304786682
-0.22791287302970886,0.4736884832382202,-0.10655786097049713,0.5009329319000244,0.13839000463485718,-0.1563371866941452,0.12865355610847473,-0.12311796098947525,0.1937551200389862,-0.06224663555622101,0.020978018641471863,0.046749018132686615
-0.6210721135139465,-0.5416516065597534,0.011542581021785736,0.36901578307151794,0.1506156623363495,-0.16115015745162964,0.05856356769800186,-0.26517099142074585,-0.11062417924404144,0.6468188166618347,-0.16420766711235046,-0.13101886212825775
-1.3086543083190918,-0.7795795798301697,0.034154705703258514,0.15146487951278687,0.4307650327682495,-0.0745500922203064,-0.39006972312927246,-0.10303635150194168,-0.1460963785648346,0.5813954472541809,0.2812599837779999,-0.19229039549827576
-1.0622755289077759,-0.8997023701667786,0.31768998503685,0.4748634994029999,0.3949090838432312,-0.15728408098220825,-0.8339104056358337,-1.122642159461975,0.27121514081954956,0.47699448466300964,-0.07159208506345749,-0.11325263977050781
-0.1646357774734497,-0.48285752534866333,0.0943279042840004,1.0095385313034058,0.6873894929885864,-0.06279060989618301,-0.2868795692920685,-0.3840743899345398,0.19258663058280945,0.5266163945198059,0.6719814538955688,-0.00907561182975769
-1.464490532875061,-0.9185594916343689,-0.10114465653896332,1.1670290231704712,0.4128706753253937,0.1872195303440094,-0.3597211539745331,-0.47996121644973755,0.2292252480983734,0.4246760308742523,0.006603453308343887,0.06041166931390762
-0.9365460276603699,0.031604744493961334,-0.2515828013420105,0.4137200117111206,0.1259334534406662,-0.03805023431777954,-0.015158422291278839,0.33493274450302124,-0.038706764578819275,0.006314434111118317,0.2689073085784912,-0.06645017117261887
-0.7643323540687561,-0.2139700949192047,-0.06877300888299942,1.5392197370529175,0.45445746183395386,-0.15156488120555878,0.6160197854042053,0.08845338970422745,-0.01246374100446701,0.5579659938812256,0.3456382155418396,-0.10472340136766434
-2.2867558002471924,-0.3627642095088959,0.04701776057481766,0.5224236249923706,0.4196572005748749,0.016682587563991547,0.11629756540060043,-0.1554272472858429,-0.2739523649215698,0.27526429295539856,0.036084119230508804,0.026944085955619812
-0.12851250171661377,-0.2431228756904602,0.3543250560760498,0.5223032832145691,0.19746890664100647,-0.1061459332704544,0.11224163323640823,0.19768133759498596,-0.24214762449264526,0.5642068982124329,0.25039899349212646,-0.302085816860199
-1.4939433336257935,-0.4995739459991455,-0.29374760389328003,0.3268727958202362,0.07516764849424362,-0.015819169580936432,-0.04011908918619156,0.28241923451423645,0.09073749929666519,0.2497079074382782,-0.07800206542015076,0.09660393744707108
