class_0_source_fc2_collect_0_dim,class_0_source_fc2_collect_1_dim,class_0_source_fc2_collect_2_dim,class_1_source_fc2_collect_0_dim,class_1_source_fc2_collect_1_dim,class_1_source_fc2_collect_2_dim,class_0_target_fc2_collect_0_dim,class_0_target_fc2_collect_1_dim,class_0_target_fc2_collect_2_dim,class_1_target_fc2_collect_0_dim,class_1_target_fc2_collect_1_dim,class_1_target_fc2_collect_2_dim
-0.09162499755620956,0.31882601976394653,-0.18389230966567993,-0.060223065316677094,-0.10140258818864822,0.07953573018312454,-0.28315258026123047,0.050375599414110184,-0.08126203715801239,-0.012051686644554138,0.06598979979753494,-0.05806076154112816
0.26155886054039,0.20234960317611694,-0.043109770864248276,-0.10587597638368607,-0.11939609795808792,-0.5408728122711182,-0.20413431525230408,-0.11791857331991196,-0.11537116765975952,-0.4162555932998657,0.05251757800579071,-0.12311271578073502
0.003200232982635498,0.6146184206008911,-0.3227737545967102,-0.03707079589366913,0.08304435759782791,-0.07117168605327606,-0.22890996932983398,0.0615570954978466,-0.09651821106672287,0.09130779653787613,0.32538169622421265,-0.06708075106143951
-0.10014612227678299,0.02557189017534256,-0.06369921565055847,0.0658167153596878,0.26817068457603455,-0.1590290516614914,0.007981058210134506,0.2887296676635742,-0.04702497273683548,-0.06660332530736923,-0.010624684393405914,-0.10203984379768372
-0.21961289644241333,0.09883809089660645,-0.13210715353488922,-0.020969226956367493,-0.18117135763168335,0.04614344239234924,-0.10263670235872269,-0.26953908801078796,0.1270839124917984,-0.10855815559625626,0.2252521812915802,0.01620020717382431
0.13496193289756775,0.10610561817884445,0.0002800971269607544,-0.3518296480178833,0.3018977642059326,0.033700793981552124,0.10725797712802887,0.20224153995513916,-0.2269786298274994,0.03993501886725426,-0.10393194109201431,-0.24830026924610138
0.320082426071167,0.2467586100101471,-0.4120424687862396,-0.019076205790042877,0.036271557211875916,-0.015186088159680367,-0.2525433897972107,0.2427419126033783,-0.0894441157579422,-0.15071481466293335,-0.2876001298427582,0.02906254306435585
0.001962091773748398,0.06901895254850388,-0.05493556335568428,-0.14718616008758545,0.2280420958995819,0.052777476608753204,0.24720540642738342,0.22382551431655884,0.3047526478767395,-0.003791719675064087,0.2256201207637787,-0.09610389173030853
-0.08745091408491135,-0.20970916748046875,-0.3055538833141327,-0.014610938727855682,0.055893443524837494,0.021561257541179657,-0.18591439723968506,0.2534444332122803,-0.0580882802605629,-0.06569309532642365,0.06417250633239746,0.17617008090019226
0.10243884474039078,0.5749472379684448,-0.08660994470119476,-0.06595247238874435,0.12964513897895813,0.06216968595981598,0.2525070607662201,0.11312761902809143,0.1310884803533554,0.010853812098503113,0.04645291343331337,-0.27463677525520325
0.001188758760690689,0.018228478729724884,-0.08491647243499756,-0.24814388155937195,-0.2893826961517334,0.004760771989822388,0.014513179659843445,0.10002206265926361,0.09371737390756607,0.01089971512556076,0.019712083041667938,0.1706625521183014
0.004985220730304718,0.0831037238240242,-0.05387308448553085,-0.09709269553422928,0.07811204344034195,-0.0715971514582634,0.0668090209364891,0.5904090404510498,0.08182068169116974,-0.040751852095127106,0.03904511779546738,-0.04281390458345413
0.15113937854766846,0.26902028918266296,-0.13796430826187134,-0.17068135738372803,-0.21800759434700012,-0.22802624106407166,-0.1882980465888977,0.05722726508975029,0.07299572229385376,-0.11617249995470047,0.07554684579372406,-0.07222184538841248
0.22349074482917786,0.11709560453891754,0.09648187458515167,0.1169191300868988,-0.03881681710481644,-0.007486782968044281,-0.1741640567779541,-0.2193019986152649,-0.4959445595741272,0.17820632457733154,0.45849156379699707,-0.08346861600875854
